InchiKey,SMILES,logBB,BBclass,fold
VLWVQANQRIZPGR-UHFFFAOYSA-O,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3csc(I)c3)CC2)C1=O,-0.252,1,7
VLYWMPOKSSWJAL-UHFFFAOYSA-N,Nc1ccc(S(Nc2nnc(OC)cc2)(=O)=O)cc1,-0.85,1,4
VMIYHDSEFNYJSL-UHFFFAOYSA-N,Brc3ccc2NC(=O)CN=C(c1ccccn1)c2c3,,1,10
VMWNQDUVQKEIOC-UHFFFAOYSA-N,CN2CCc1cccc3c1C2Cc4ccc(O)c(O)c34,,1,7
VMXUWOKSQNHOCA-UHFFFAOYSA-N,CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,-1.23,0,8
VMXUWOKSQNHOCA-UHFFFAOYSA-O,CNC(=C[N+](=O)[O-])NCCSCc1ccc(C[NH+](C)C)o1,-1.23,0,10
VMZUTJCNQWMAGF-UHFFFAOYSA-N,CCc3cc2C(=NCc1nnc(C)n1c2s3)c4ccccc4Cl,,1,1
VNFAARJCGSAROU-UHFFFAOYSA-N,CCc(cc1)ccc1C(=O)C(C)CN2CCCC2,1.08,1,2
VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,,0,10
VNGYTYNUZHDMPP-UHFFFAOYSA-N,NC1CCCC1c2ccccc2,,1,6
VNLMLHDKNUIWNM-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)C4CCN(CCCn2c(=O)[nH]c3ccccc23)CC4,,1,4
VNLMRPAWAMPLNZ-UHFFFAOYSA-N,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,,1,10
VNWKTOKETHGBQD-UHFFFAOYSA-N,C,0.035,1,1
VOJLELRQLPENHL-UHFFFAOYSA-N,OCCN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23,,1,5
VOKSWYLNZZRQPF-UHFFFAOYSA-N,CC(C)=CCN(CC1)C(C2C)Cc(c3C12C)ccc(c3)O,0.619499998,1,9
VOKSWYLNZZRQPF-UHFFFAOYSA-O,CC(C)=CC[NH+]1CCC2(C)c3cc(O)ccc3CC1C2C,0.54466701,1,8
VOPANQNVVCPHQR-UHFFFAOYSA-N,CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(n1)NC(=O)C(C)N,,0,4
VOUGEZYPVGAPBB-UHFFFAOYSA-N,C(/C(C(C)=C)=O)(=C/C(O)=O)OC,-0.79,1,9
VOVIALXJUBGFJZ-UHFFFAOYSA-N,CCCC5OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,,1,2
VOXFFQMJGOMJED-UHFFFAOYSA-N,ClC1=CC(CN2C(C)=CC(NC(C3=CC=C(CNCC)C=C3)=O)=N2)=C(OCC(C)C)C=C1,-0.05,1,9
VPBLOJFGPORKQA-UHFFFAOYSA-N,OC(=O)C1CCN1C34CC2CC(CC(C2)C3)C4,,1,6
VQASKUSHBVDKGU-UHFFFAOYSA-N,CCC1(C)OC(=O)N(C)C1=O,,1,1
VQJHOPSWBGJHQS-UHFFFAOYSA-N,ClC1=CC(C2=C(N)N=C(N)N=C2C)=CC=C1Cl,0.81,1,10
VQLAZPRVCPICCQ-UHFFFAOYSA-N,OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4,,1,4
VQLPLYSROCPWFF-UHFFFAOYSA-N,CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,,1,5
VQXSJFXMVDVUTH-UHFFFAOYSA-N,CC=1C(C)=N[S]C=1N[S](=O)(=O)C2=C/C=C(/N)C=C2,,1,7
VQYLGVVODFDFNK-UHFFFAOYSA-N,COc3cc2CC(=NN=C(c1cccc(Cl)c1)c2cc3OC)C,,1,1
VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc3nn(CCCN1CCN(CC1)c2cccc(Cl)c2)c(=O)n3CCOc4ccccc4,,1,4
VRDIULHPQTYCLN-UHFFFAOYSA-N,CCC/C1=C/C(=CC=N1)C(N)=[S],,1,3
VREFGVBLTWBCJP-UHFFFAOYSA-N,n1nc(C)n(c12)c3c(cc(Cl)cc3)C(=NC2)c4ccccc4,0.01885185,1,8
VRJCKJKZCZLXBK-UHFFFAOYSA-N,C(Cc2cn(Cc1ccccc1)c3ccccc23)c4ccncc4,,1,7
VRKHTAYPELFGPP-UHFFFAOYSA-N,CN1CCC(C)(C1)CN3c2ccccc2Sc4ccccc34,,1,10
VRQVVMDWGGWHTJ-UHFFFAOYSA-N,COc3ccc2Sc1ccccc1N(CC(C)CN(C)C)c2c3,,1,8
VRYMTAVOXVTQEF-UHFFFAOYSA-N,CC=1/C=C(/OCCN(C)C)C(=CC=1OC(C)=O)C(C)(C)[H],,1,2
VSJKWCGYPAHWDS-UHFFFAOYSA-N,CC[C@@]1(O)C(=O)OCc(c2=O)c1cc3n2Cc(c34)cc5c(n4)cccc5,-0.29,1,5
VSKIOMHXEUHYSI-UHFFFAOYSA-N,COC12C=CC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67,,1,5
VSNHCAURESNICA-UHFFFAOYSA-N,NC(=O)NO,,1,2
VSPVSOQXQQUPKS-UHFFFAOYSA-N,CN(CC(O)=O)C(=[S])C=2C=CC(=C1C=C(C=CC1=2)OC)C([F])([F])[F],,1,6
VSVSLEMVVAYTQW-UHFFFAOYSA-N,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC3(C)C4(O5)C(=O)CCl,,1,9
VSWBSWWIRNCQIJ-UHFFFAOYSA-N,CN(C1)CC(C12)c3c(cccc3)Oc4c2cc(Cl)cc4,1.03,1,2
VSWBSWWIRNCQIJ-UHFFFAOYSA-O,C[NH+]1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1.03,1,5
VSZGPKBBMSAYNT-UHFFFAOYSA-N,CC(=O)N[C@]1([H])[C@](N)([H])CC(=C[C@]1([H])OC([H])(CC)CC)C(=O)OCC,,1,7
VTLCNEGVSVJLDN-UHFFFAOYSA-N,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cc(Cl)c(=O)c(Cl)c2)C3=O)C(O)=O)s4,,0,8
VTMVHDZWSFQSQP-UHFFFAOYSA-N,CC13CCCCCC(Cc2ccc(O)cc12)C3N,,1,7
VTTONGPRPXSUTJ-UHFFFAOYSA-N,Oc1ccc2c(C(CCN(C)C)=CN2)c1,-1.19,0,3
VUFOCTSXHUWGPW-UHFFFAOYSA-N,OCCOCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,,1,3
VVIAGPKUTFNRDU-UHFFFAOYSA-L,C(=O)N1c2c(NC[C@H]1CNc1ccc(cc1)C(N[C@@H](CCC(=O)[O-])C([O-])=O)=O)nc(nc2O)N,,1,6
VVLJQSJNPKNTAT-UHFFFAOYSA-N,C2CN1C(CN=C1N2)c3ccccc3,,1,7
VVUYEFBRTFASAH-UHFFFAOYSA-N,CCN(CCO)CCn2c(Cc1ccccc1)nc3n(C)c(=O)n(C)c(=O)c23,,1,6
VVWYOYDLCMFIEM-UHFFFAOYSA-N,CC(C)([H])[N+](C)(CCOC(=O)[C@@]2([H])C=1C=CC=CC=1OC=3C=CC=CC2=3)C(C)(C)[H],,0,7
VWLHWLSRQJQWRG-UHFFFAOYSA-O,CC[N+](C)(C)C1=CC=CC(O)=C1,,0,10
VWPOSFSPZNDTMJ-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,-0.95,1,6
VWQWXZAWFPZJDA-UHFFFAOYSA-N,CC13CCC(=O)C=C1CCC4C2CCC(O)(C(=O)COC(=O)CCC(O)=O)C2(C)CC(O)C34,,1,4
VWVSBHGCDBMOOT-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO,,1,5
VWXGRWMELBPMCU-UHFFFAOYSA-N,CN(C)CCCn2c(=O)n(c1ccccc1)c3cc(Cl)ccc23,,1,10
VXCSCOXOGWUYKK-UHFFFAOYSA-N,CN(C)CCCN2Cc1ccccc1C(=C)c3ccccc23,,1,4
VXFJYXUZANRPDJ-UHFFFAOYSA-N,C[C@@]([H])(N[C@]([H])(CC/C1=C/C=CC=C1)C(=O)OCC)C(=O)N3[C@@]([H])(C[C@]2([H])CCCC[C@@]23[H])C(O)=O,,1,5
VXLBSYHAEKDUSU-UHFFFAOYSA-N,NCC(CCc1ccc(F)cc1)=CF,,1,1
VXQWMLATWQSCBE-UHFFFAOYSA-N,CN2CCCc3cccc(OCC1CNCCO1)c23,,1,4
VXROHTDSRBRJLN-UHFFFAOYSA-O,COc1[n+](c2ccccc2)ncc(N)c1,-1,1,5
VXTWEDPZMSVFEF-UHFFFAOYSA-N,CC(Cc1ccccc1)NN,,1,5
VYFYYTLLBUKUHU-UHFFFAOYSA-N,NCCc1ccc(O)c(O)c1,,0,3
VYMDGNCVAMGZFE-UHFFFAOYSA-N,CCCCC(C1=O)C(=O)N(c2ccccc2)N1c3ccccc3,-0.51999999,1,3
VYVKHNNGDFVQGA-UHFFFAOYSA-N,C[C@@]([H])(C/C1=C/C=C(C=C1)OC)N(CC)CCCCOC(=O)C2=C/C=C(/OC)C(=C2)OC,,1,9
VZPPEUOYDWPUKO-UHFFFAOYSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,,0,6
VZYCZNZBPPHOFY-UHFFFAOYSA-N,CN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)S(=O)(=O)N(C)C)CC4,,1,9
WABYCCJHARSRBH-UHFFFAOYSA-N,COCC3CN=C(c1ccccc1Cl)c2cc(Br)ccc2N3C,,1,2
WAEXKFONHRHFBZ-UHFFFAOYSA-N,O[C@@H]2[C@H]4[C@]15C3=C(C=CC(OC6[C@@H]([C@H]([C@@H]([C@@H]([C@](O)=O)O6)O)O)O)=C3O4)C[C@@H](N(CC5)C)[C@@]([H])1C=C2,-2.15,0,9
WAFIYOULDIWAKR-UHFFFAOYSA-N,CCC(O)(COC(N)=O)c1ccccc1,,1,4
WAIJIHDWAKJCBX-UHFFFAOYSA-N,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)CO,,1,4
WBFVWQJVMMIQFI-UHFFFAOYSA-N,Cn3cc(CCN1CCN(CC1)c2ccccc2Cl)cn3,,1,10
WBGKWQHBNHJJPZ-UHFFFAOYSA-N,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,,1,1
WBHZLVMIBFDJPD-UHFFFAOYSA-N,S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,,1,3
WBLPIVIXQOFTPQ-UHFFFAOYSA-N,CCCC1OC1(CC)C(N)=O,,1,1
WBOHJBUFDCLXSE-UHFFFAOYSA-O,O=C(CC[NH+]1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1.38,1,2
WBZDNIKGVXXXMV-UHFFFAOYSA-N,C/C1=C/C=C(C(=C1)[S](N)(=O)=O)[C@@](O)([H])CNCCOC=2C=CC=CC=2OC,,1,6
WCHQWOQHNBKKDS-UHFFFAOYSA-N,CC2(CC(=O)N(CN1CCOCC1)C2=O)c3ccccc3,,1,9
WCIBOXFOUGQLFC-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(F)cc3,,1,1
WCJFBSYALHQBSK-UHFFFAOYSA-N,CCC(=O)C(CCN(C)C)(c1ccccc1)c2ccccc2,,1,6
WCJNRJDOHCANAL-UHFFFAOYSA-N,CC1=CC(=CC=C1N=C2NCCN2)Cl,-0.87,1,7
WCJNRJDOHCANAL-UHFFFAOYSA-O,Cc1cc(Cl)ccc1NC1=[NH+]CCN1,-0.87,1,8
WDEFBBTXULIOBB-UHFFFAOYSA-N,CCOC(=O)C1(CCC=CC1N(C)C)c2ccccc2,,1,7
WDJYRYLRDONKNL-UHFFFAOYSA-N,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)-n(n4)c(C)cc4C,0.11,1,8
WDJYRYLRDONKNL-UHFFFAOYSA-P,COc1ccc(-n2nc(C)cc2C)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.11,1,1
WDLWHQDACQUCJR-UHFFFAOYSA-N,CC=CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O,,0,3
WDQPAMHFFCXSNU-UHFFFAOYSA-N,CC(C)N=c4cc3n(c1ccc(Cl)cc1)c2ccccc2nc3cc4Nc5ccc(Cl)cc5,,0,8
WDZCUPBHRAEYDL-UHFFFAOYSA-N,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(CC2)C3CCCC3)c(O)c4c5C6=O,,0,1
WEGNFRKBIKYVLC-UHFFFAOYSA-N,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3C(O)CC45C,,1,8
WELBEQNHUMMKEL-UHFFFAOYSA-N,CCC1(CC)C(=O)NC=C(C)C1=O,,1,2
WEQAYVWKMWHEJO-UHFFFAOYSA-N,CN2C(c1ccc(Cl)cc1)S(=O)(=O)CCC2=O,,1,5
WETRBJOSGIDJHQ-UHFFFAOYSA-N,C3CN=C(CC2=Cc1ccccc1CC2)N3,,1,8
WEUCDJCFJHYFRL-UHFFFAOYSA-N,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,,1,4
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.098333333,1,8
WFBCHDSKCGDTQX-UHFFFAOYSA-N,CN2C=C(C=1C=CC=CC=12)C(=O)O[C@]3([H])C[C@@]4([H])CC[C@]([H])(C3)N4C,,1,9
WFJWTVCUKPPEOR-UHFFFAOYSA-N,Clc5ccc4n(C1CCN(CC1)CC3COc2ccccc2O3)c(=O)[nH]c4c5,,1,1
WFNAKBGANONZEQ-UHFFFAOYSA-N,CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,,1,5
WFPIAZLQTJBIFN-UHFFFAOYSA-N,OCCN4CCN(CCC=C2c1ccccc1Sc3ccc(Cl)cc23)CC4,,1,5
WGBZFQJXRNSUNB-UHFFFAOYSA-N,O=C1NC(C2=CC(N3CCC(C4=CC=CC=C4)CC3)CC2)=NC5=C(Cl)C=CC=C51,0.36,1,1
WHBHBVVOGNECLV-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C(=O)CO,,1,3
WHBIGIKBNXZKFE-UHFFFAOYSA-N,O=C(N1CCN(C2=NC=CC=C2NC(C)C)CC1)C(N3)=CC4=C3C=CC(NS(C)(=O)=O)=C4,-1.33,0,9
WHHHJDGNBVQNAU-UHFFFAOYSA-N,CCn2cc(C(O)=O)c(=O)c3ccc(Cc1ccccc1)nc23,,1,1
WHJSFPCTWYLZRC-UHFFFAOYSA-N,CC=1C=C/C=C(/C)C=1NC(=O)NCCCNC(C)(C)[H],,1,7
WHQCHUCQKNIQEC-UHFFFAOYSA-N,CCC=2OC=1C=CC=CC=1C=2C(=O)C=3/C=C(/[Br])C(O)=C([Br])C=3,,1,10
WHWZLSFABNNENI-UHFFFAOYSA-N,C1N=C(N)N2c(cccc3)c3Cc(c4C12)cccc4,-0.16,1,4
WHXMKTBCFHIYNQ-UHFFFAOYSA-N,C[C@@]1([H])CC(=O)N/N=C1/C=2C=CC(=CC=2)N/N=C(\C#N)C#N,,1,7
WHZRCUIISKRTJL-UHFFFAOYSA-N,CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,,1,8
WIGIZIANZCJQQY-UHFFFAOYSA-N,CC=1CN(C(=O)C=1CC)C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)N[C@@]3([H])CC[C@@](C)([H])CC3,,1,5
WIKYUJGCLQQFNW-UHFFFAOYSA-N,CN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,,1,4
WILANEPAIMJUCP-UHFFFAOYSA-N,CC(CN(C)C)OC(C)(c1ccccc1)c2ccc(Cl)cc2,,0,10
WILIBJHNOGVKBM-UHFFFAOYSA-N,Clc1ccc(C(N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(C2)=O)=O)cc1,-0.4,1,10
WIQRCHMSJFFONW-UHFFFAOYSA-N,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,,1,3
WJBLNOPPDWQMCH-UHFFFAOYSA-N,Oc1ccc2CC4N(CCC35C(Oc1c23)C(=C)CCC45O)CC6CC6,,1,8
WJJYZXPHLSLMGE-UHFFFAOYSA-N,FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1,,1,2
WJMRYHIVTCVMEG-UHFFFAOYSA-N,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,,1,8
WJOHZNCJWYWUJD-UHFFFAOYSA-N,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,,1,7
WJXAHFZIHLTPFR-UHFFFAOYSA-N,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C=CSc3n[nH]c(=O)c(=O)n3CC=O)c4csc(N)n4,,0,8
WKEMJKQOLOHJLZ-UHFFFAOYSA-N,CN(C)CC/C1=C/NC=2C=CC(=CC1=2)C[S](=O)(=O)N3CCCC3,,1,5
WKGXYQFOCVYPAC-UHFFFAOYSA-N,NC(OCC(COC(N)=O)c1ccccc1)=O,-0.19,1,7
WKRAEDUMAWVCOC-UHFFFAOYSA-N,CCCCNCC2COc1cccc(OCC)c1O2,,1,8
WKSAUQYGYAYLPV-UHFFFAOYSA-N,ClC1=CC=C(C2=C(N)N=C(N)N=C2CC)C=C1,0.49,1,10
WKZUQOQLOHMCQC-UHFFFAOYSA-N,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,,0,4
WLEYKQDUDWHGCU-UHFFFAOYSA-N,CC1=NC(N2N=C(C(F)(F)F)C=C2)=C3C(N(C4=CC=C(Cl)C=C4Cl)CC3)=N1,0.36,1,8
WLHQHAUOOXYABV-UHFFFAOYSA-N,CN2/C(=C(/O)C=1[S]C([Cl])=CC=1[S]2(=O)=O)C(=O)NC=3C=CC=CN=3,,1,10
WLOHNSSYAXHWNR-UHFFFAOYSA-N,CCC4OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C3NC(COCCOC)OC(C3C)C4(C)O,,0,2
WLQWOUULTDRZTQ-UHFFFAOYSA-N,CC1=C(C=CC=C1)N=C2NCCN2,-1.39,0,4
WLQWOUULTDRZTQ-UHFFFAOYSA-O,Cc1ccccc1NC1=[NH+]CCN1,-1.39,0,8
WLWFNJKHKGIJNW-UHFFFAOYSA-N,CN1C(=O)CC(C1=O)c2ccccc2,,1,9
WLWXEUYUQXEKTI-UHFFFAOYSA-N,O=C(OC(C)(C)C)C1=C(C)NC(C)=C(C(OC(C)(C)C)=O)C1C2=CC([N+]([O-])=O)=CC=C2,-0.42,1,4
WLZKXQIQNDDGFA-UHFFFAOYSA-N,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,,0,5
WMCMJIGLYZDKRN-UHFFFAOYSA-N,Cn3c(=O)n(C)c2ncn(CCNCC(O)c1ccc(O)c(O)c1)c2c3=O,,0,2
WMFSSTNVXWNLKI-UHFFFAOYSA-N,OCCN3C(=O)CN1CCOC1(c2ccccc2F)c4cc(Cl)ccc34,,1,4
WMVSIGOLIQMRHF-UHFFFAOYSA-N,CN(C)C(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)cc3,,1,8
WMWTYOKRWGGJOA-UHFFFAOYSA-N,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SCF,,1,3
WNTYBHLDCKXEOT-UHFFFAOYSA-N,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4,,1,2
WNVIWAUAXKEKKF-UHFFFAOYSA-N,CC12CC(N)C1CN(C2)c4nc3n(cc(C(O)=O)c(=O)c3cc4F)C5CC5,,0,6
WOCOVPRTRIBGFZ-UHFFFAOYSA-N,CNCCCN1c(cccc2)c2Sc(c13)cccc3,0.589999985,1,6
WOCOVPRTRIBGFZ-UHFFFAOYSA-O,C[NH2+]CCCN1c2ccccc2Sc2ccccc21,0.58999997,1,6
WOFMFGQZHJDGCX-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4(OC(=O)c5ccco5)C(=O)CCl,,1,10
WOZVHXUHUFLZGK-UHFFFAOYSA-N,COC(=O)c1ccc(cc1)C(=O)OC,,1,2
WPNJAUFVNXKLIM-UHFFFAOYSA-N,CC=2/N=C(/OC)C(N/C1=N/CCN1)=C([Cl])N=2,,1,4
WPVFJKSGQUFQAP-UHFFFAOYSA-N,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc12,,1,5
WQKBMPNNRRZQLG-UHFFFAOYSA-N,CC(C)CC(=O)OC2C=C1C(C(OC=C1COC(C)=O)OC(=O)CC(C)(C)OC(C)=O)C23CO3,,1,7
WQKXQJYCZMWOSD-UHFFFAOYSA-N,NC(CC=C)Cc1ccccc1,,1,8
WREGKURFCTUGRC-UHFFFAOYSA-N,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,-1.258749975,0,2
WRFCGBVLTRJBKN-UHFFFAOYSA-N,CC4(C)SC3C(NC(=O)C(NC(=O)CNC(=N)c1ccncc1)c2ccccc2)C(=O)N3C4C(O)=O,,0,4
WRHGGQFJPWBBTG-UHFFFAOYSA-N,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,,1,9
WRKOZRHIFLAIFZ-UHFFFAOYSA-N,O=C(Cc4ccc(OCc5ccccc5)cc4)Nc1ccc(C=CN2CCN3CCCC3)c2c1,-0.59,1,4
WRUUGTRCQOWXEG-UHFFFAOYSA-N,NCCC(O)([P](O)(O)=O)[P](O)(O)=O,,0,4
WSBAPIWETHWAQV-UHFFFAOYSA-N,N[S](=O)(=O)C2=CC([Cl])=CC(NC/C1=C/C=CO1)=C2C(O)=O,,1,4
WSEQXVZVJXJVFP-UHFFFAOYSA-N,c1cc(C#N)cc(c12)COC2(CCCN(C)C)c3ccc(F)cc3,0.443333333,1,3
WSLDOOZREJYCGB-UHFFFAOYSA-N,ClCCCl,-0.14,1,4
WSPOMRSOLSGNFJ-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1Sc3ccc(Cl)cc23,,1,9
WSVOMANDJDYYEY-UHFFFAOYSA-N,CC13C=CC(=O)C=C1CCC4C2CC(=C)C(O)(C(=O)CO)C2(C)CC(O)C34,,1,6
WTBQLHRVRKXSPX-UHFFFAOYSA-N,CCCCC(CC)CNC(=O)CC(C)O,,1,4
WTDRDQBEARUVNC-UHFFFAOYSA-N,NC(Cc1ccc(O)c(O)c1)C(O)=O,-0.774999988,1,2
WTJBNMUWRKPFRS-UHFFFAOYSA-N,CCOC(=O)C1(CCN(C)CC1)c2cccc(O)c2,,1,1
WTYGAUXICFETTC-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C1(CC)C2=CCCCC2,-0.3005,1,6
WUBBRNOQWQTFEX-UHFFFAOYSA-N,Nc1ccc(C(O)=O)c(O)c1,,0,9
WUCQKIZLSIXPRA-UHFFFAOYSA-N,CC=1C=CC(=CN=1)C2=C(/C=C(/[Cl])C=[N+]2[O-])C3=CC=C(C=C3)[S](C)(=O)=O,,1,4
WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,,1,3
WVLAAKXASPCBGT-UHFFFAOYSA-N,CN3C=2N=CN(CCCNC[C@](O)([H])C=1/C=C(/O)C=C(O)C=1)C=2C(=O)N(C)C3=O,,1,8
WVLHGCRWEHCIOT-UHFFFAOYSA-N,C1CN(CCN1)c2cccc3OCCOc23,,1,8
WVLOADHCBXTIJK-UHFFFAOYSA-N,CN2CCC14C3CCC(=O)C1Oc5c(O)ccc(CC23)c45,,1,9
WVPSKSLAZQPAKQ-UHFFFAOYSA-N,NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,,1,4
WVYADZUPLLSGPU-UHFFFAOYSA-N,OC(=O)c1ccccc1OC(=O)c1ccccc1O,,1,2
WWQDEXGFYVSTCX-UHFFFAOYSA-N,COc3cc2CC(=NN=C(c1ccc(N)cc1)c2cc3OC)C,,1,10
WWYNJERNGUHSAO-UHFFFAOYSA-N,C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CC(=O)CC[C@]1([H])[C@]2([H])CC[C@@]34CC,,1,3
WXFFTUKVTRHPLQ-UHFFFAOYSA-N,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,,1,2
WXFIGDLSSYIKKV-UHFFFAOYSA-N,C[C@H](N)[C@H](O)c1cccc(O)c1,,0,9
WXJLXRNWMLWVFB-UHFFFAOYSA-N,ClC(C(O)=C1)=CC=C1C2=C(C3=CC=NC=C3)NC(C4=CC=CC=C4)=N2,-1,1,8
WXPNDRBBWZMPQG-UHFFFAOYSA-N,C1=C3C(=CC=C1)N=C2SC(=CC2=C(N3)N4CCN(CC4)C)C,0.779999985,1,9
WXTMDXOMEHJXQO-UHFFFAOYSA-M,O=C([O-])c1cc(O)ccc1O,0.079999998,1,7
WXTMDXOMEHJXQO-UHFFFAOYSA-N,O=C(O)c1c(O)ccc(c1)O,0.086000002,1,1
WXURHACBFYSXBI-UHFFFAOYSA-N,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO,,1,10
WYCLKVQLVUQKNZ-UHFFFAOYSA-N,FC(F)(F)CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,,1,3
WYDUSKDSKCASEF-UHFFFAOYSA-N,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,,1,8
WYOMHOATUARGQV-UHFFFAOYSA-N,CCC1C(=O)NC(=O)C1(C)c2ccccc2,,1,10
WYQPLTPSGFELIB-UHFFFAOYSA-N,CCCC(=O)OC3(CCC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)COC(C)=O,,1,5
WYRWAVVTDKZRIJ-UHFFFAOYSA-N,COc4ccc3Sc1ccccc1N(CC(C)CN2CCC(O)CC2)c3c4,,1,10
