InchiKey,smiles,logD,fold
TWIZQBBZMHJXRE-UHFFFAOYSA-N,O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,1.33,3
TWJNKGRJIMBKFD-UHFFFAOYSA-N,Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,1.86,9
TWKFOMUKJXFUKF-UHFFFAOYSA-N,Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,1.8,3
TWMRGRJGIHFSRC-UHFFFAOYSA-N,N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,3.01,7
TWMURRWARVODEL-UHFFFAOYSA-N,CN1CCN(CCCOc2ccc(-c3cc(-c4ccc(F)cc4)no3)cc2)CC1,3.81,5
TWNSSIKWSGKQOP-UHFFFAOYSA-N,CC(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.4,9
TWQLKZBGMZYROY-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccc[n+]([O-])c2)c1=O)C(=O)C(F)(F)F,1.48,1
TWSTVDPXWQPIIM-UHFFFAOYSA-N,Nc1c2c(nc3c(-c4ncccn4)cccc13)CN(C1CCC1)C2=O,1.85,7
TWVXDJSEKDRXKV-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,3.9,4
TWYJYZNEFGIPER-UHFFFAOYSA-N,Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,-0.28,6
TXHDMRAYYSONQK-UHFFFAOYSA-N,CCOc1ccccc1N1CCN(Cc2c[nH]nc2-c2ccc(F)cc2)CC1,3.38,4
TXKFDKQHGFEJRK-UHFFFAOYSA-N,COc1cnc2ccc(=O)n(CCN3CCC(c4c[nH]c5cc(C(F)(F)F)ccc45)CC3)c2c1,4,1
TXZJTZPBACTXGL-UHFFFAOYSA-N,CCOc1c(Cl)cc(C(=O)Nc2ccc(C(=O)O)c(C)c2)cc1Cl,1.7,8
TYCMCHGDSKAVOY-UHFFFAOYSA-N,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.6,7
TYDKAHFZLFMNQX-UHFFFAOYSA-N,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CCN(C)CC3)CC2)c(C)c1,-0.4,1
TYHLMFODAUOGBW-UHFFFAOYSA-N,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCCC(F)(F)C4)cc3c2)CC1,1.23,3
TYKANWVCVGBBPK-UHFFFAOYSA-N,C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccncc2C#N)cn1,2.7,6
TYLTZPAGUBOPCU-UHFFFAOYSA-N,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,3.55,2
TYNBFJJKZPTRKS-UHFFFAOYSA-N,CN(C)c1cccc2c(S(N)(=O)=O)cccc12,1.95,7
TYNHUYPNNVQELL-UHFFFAOYSA-N,N=C(N)Nc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,0.7,10
TYPBASYBSGLAOL-UHFFFAOYSA-N,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,2.675,1
TYRDCYYKRYFRKP-UHFFFAOYSA-N,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,3.14,8
TYZROVQLWOKYKF-UHFFFAOYSA-N,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.685,2
TZBJGXHYKVUXJN-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,3.06,3
TZFNLOMSOLWIDK-UHFFFAOYSA-N,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,-0.7,4
TZFWDZFKRBELIQ-UHFFFAOYSA-N,O=c1[nH]c2cc(Cl)ccc2o1,2.16,9
TZHCXOMEOHEZDX-UHFFFAOYSA-N,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,2.97,4
TZHDPOLKAWZQLF-UHFFFAOYSA-N,CCCc1c(C(=O)Nc2cc(C)on2)cnn1-c1ccccc1,3.7,6
TZLPACCLUOKXCP-UHFFFAOYSA-N,COc1nc(Cl)nc(C)c1Nc1nc(Br)cn([C@@H](COCCF)C2CC2)c1=O,3.4,8
TZMIRXLCTZAZRD-UHFFFAOYSA-N,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,3.4,10
TZQDJUPUNBQRLX-UHFFFAOYSA-N,CN1CC[C@@](O)(C#Cc2cccc(-c3cccc(C(N)=O)n3)c2)C1=O,1.6,8
TZYSLHTWOJFPSJ-UHFFFAOYSA-N,COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1,0.99,7
UABIXNSHHIMZEP-UHFFFAOYSA-N,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,2.6,10
UACOXBQBNWQWOK-UHFFFAOYSA-N,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,2.44,8
UAEARXVVDWXLHE-UHFFFAOYSA-N,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,1.81,1
UAFBQETUXPWPCQ-UHFFFAOYSA-N,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,2.4,5
UAIHNHZCLSTVIR-UHFFFAOYSA-N,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,2.2,3
UAPPEWOATNYUIK-UHFFFAOYSA-N,N#Cc1cccc(Nc2nccc(-c3c(CO)nn4ncccc34)n2)c1,2.5,8
UATKNSLTWCCYOI-UHFFFAOYSA-N,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,2.35,7
UAWXGRJVZSAUSZ-UHFFFAOYSA-N,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,3.07,4
UBCLFGRFYAFENF-UHFFFAOYSA-N,COc1ccc(N(C(=O)c2ccoc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,2.36,6
UBFGOBLWCVBCBP-UHFFFAOYSA-N,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCCC1,3.6,10
UBHVSGGXYKHEIW-UHFFFAOYSA-N,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1,3.7,5
UBIIFKJMNRPNMT-UHFFFAOYSA-N,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC,4.04,7
UBJQXZATVZYJCB-UHFFFAOYSA-N,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c1ccccc1,2.32,3
UBLUZXPVNMESOL-UHFFFAOYSA-N,CCOC(=O)c1cnc(N2CC(NC(=O)NS(=O)(=O)c3ccccc3)C2)c(Cl)c1,0.8,5
UBMBHURMKZWLER-UHFFFAOYSA-N,Cc1cn2cc(-c3cc(=O)n4cc(N5CCC(N6CCCC6)CC5)ccc4n3)cc(C(F)(F)F)c2n1,1.45,1
UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,3.5,4
UBQNRHZMVUUOMG-UHFFFAOYSA-N,N=S(=O)(O)Cc1noc2ccccc12,0.55,4
UBQPAESFNPFFSQ-UHFFFAOYSA-N,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,1.92,5
UBSRTPHETWULEN-UHFFFAOYSA-N,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CO)nc3)cc12,3.7,1
UBYBLIILTZTSFV-UHFFFAOYSA-N,COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccccc2C)C(C)(C)C)cc1OC,2.48,4
UBYNBZKQYLBKFN-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cccnc12,2.09,1
UBYXQHGKGLHIOW-UHFFFAOYSA-N,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,1.91,5
UCAIEVHKDLMIFL-UHFFFAOYSA-N,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1.13,9
UCAMAKXQBMFBLP-UHFFFAOYSA-N,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.1,9
UCEFRIMYMDBQNZ-UHFFFAOYSA-N,CC1(C)CCN1Cc1ccc2c(c1)OCO2,0.1,1
UCFGDBYHRUNTLO-UHFFFAOYSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.31,9
UCHCPLATALPXSM-UHFFFAOYSA-N,CN1CC[C@@](O)(C#Cc2ccnc(-n3nc(C(N)=O)c4ccccc43)c2)C1=O,1.9,4
UCHDWCPVSPXUMX-UHFFFAOYSA-N,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,3.45,8
UCIZAIFZGCLTCQ-UHFFFAOYSA-N,Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.47,5
UCNLSDVXQXTUPU-UHFFFAOYSA-N,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,3.16,8
UCOIDXSDRFCYNR-UHFFFAOYSA-N,CNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,1.3,2
UCOSRTUSVXHIMK-UHFFFAOYSA-N,NCc1nc2ccccc2[nH]1,0.4,3
UCTBRBDQLGKNHH-UHFFFAOYSA-N,C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,3.6,10
UCZUTCUHEHGTJN-UHFFFAOYSA-N,Cc1nc2cnc(Nc3ccnc(SCC(C)(C)C(N)=O)n3)cc2n1C(C)C,1.9,10
UDJFNUQDJAQEGK-UHFFFAOYSA-N,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,1.48,3
UDMCXVWGJLMNDD-UHFFFAOYSA-N,COc1ccc(Cl)c(Nc2ncnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,3.6,9
UDMVFDQGWCZSIY-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,2.915,3
UDPCPBBLLQAUIE-UHFFFAOYSA-N,Oc1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,2.3,4
UDRVLWWCRZFRSU-UHFFFAOYSA-N,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,1.4,7
UDVJEHYWSILYSV-UHFFFAOYSA-N,COC[C@@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OCCF)cc2C)c1=O,3.7,9
UDYKRMHOQKAQNZ-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c2cccc(Cl)c2n1CC(=O)O,2,3
UEAUYQCUAUXUNU-UHFFFAOYSA-N,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,2.93,1
UEBVFBCFVQWDGI-UHFFFAOYSA-N,CS(=O)(=O)NC(=O)NCc1ccccc1,-1.23,3
UECFPEVPPFMFOS-UHFFFAOYSA-N,Nc1nc(N)c2cc(Br)ccc2n1,1.78,10
UECVBKMBWUTOOU-UHFFFAOYSA-N,Cc1ccccc1[C@H]1CCN(C[C@@H]2Cc3cccnc3[C@@H](O)C2)C[C@@H]1O,1.4,10
UEIARMLOQWWNKU-UHFFFAOYSA-N,CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(F)cc3)sc2C1,0.27,4
UEJDTVRMMKWLNJ-UHFFFAOYSA-N,CC1C=C(c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)C=C(Nc2ccc(N3CCN(C4COC4)CC3)cc2)C1=O,1.9,8
UEKQGBYCWOKOLR-UHFFFAOYSA-N,COc1ccc2c(c1)C(c1ccccc1)=NC(NC(=O)c1ccccc1OC)C(=O)N2,3.8,6
UELDKLPZUZRZKF-UHFFFAOYSA-N,CO[C@H]1CN(c2nc(C(=O)N3CCOCC3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-0.99,1
UELZZZJHSVGWCD-UHFFFAOYSA-N,CCOc1nc(C2=NN(c3ccc(C#N)c(C)c3)[C@@H](C3CCCC3)C2)ccc1C(=O)O,3,5
UEOZXMAOIHDDQE-UHFFFAOYSA-N,Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,2.47,1
UEQNVDYYIWHWNX-UHFFFAOYSA-N,OC1Cc2cccnc2C(=C2CCNCC2)c2ccc(Cl)cc21,0.94,3
UETFLPDACAHRSE-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,3.9,9
UEWRHTSERXIBRC-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,3.3,8
UEYMUSHSWAKAJX-UHFFFAOYSA-N,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCOCC2)cn2c(=O)cc(N3CCOCC3)nc12,2.7,5
UFBGSYVEMPFLMM-UHFFFAOYSA-N,COc1cccc(COCC(O)CN2CCC(C(N)=O)CC2)c1,-0.5,3
UFFMLXIMOZMLNJ-UHFFFAOYSA-N,COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,2.1,5
UFJZVFBUUIBTHV-UHFFFAOYSA-N,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,3,8
UFLGIAIHIAPJJC-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1,1.28,3
UFVAJULYYUROPZ-UHFFFAOYSA-N,COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,3.59,4
UFVHQLOWDFKPIU-UHFFFAOYSA-N,O=S(=O)(Nc1cccnc1)c1ccccc1,0.84,10
UFWFTFAMMCLFBB-UHFFFAOYSA-N,O=C(O)CC1COc2cc(OCc3cn(-c4cccc(Cl)c4)nn3)ccc21,1.09,5
UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,3.29,9
UFXPFOWBHCRZEX-UHFFFAOYSA-N,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,2.86,10
UGAAPUDPSIDFJZ-UHFFFAOYSA-N,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,1.98,1
UGCQGOWHZUXQJN-UHFFFAOYSA-N,O=c1c(O)c(NCc2ccccc2)c1=O,-1.4,7
UGKFAPJXEKVBHI-UHFFFAOYSA-N,Cc1nc(NC2CCCC2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cn2)n1,4.4,5
UGLBELHJKDPTLB-UHFFFAOYSA-N,O=C1CN(C(=O)c2ccco2)C(c2ccccc2)c2cc(Cl)ccc2N1,3,10
UGONGPDPHLWEAP-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccc(F)cc3)CC2)nc1C(F)(F)F,5,1
UGTWCHZZXZJXIF-UHFFFAOYSA-N,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,2.34,5
UHBIKXOBLZWFKM-UHFFFAOYSA-N,O=C(O)c1ccc2cccc(O)c2n1,3.3,9
UHDLRSYRMVRGIY-UHFFFAOYSA-N,C[C@@H](Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,1.9,10
UHEGYTDIDBFUJD-UHFFFAOYSA-N,NC(=O)c1cc(-c2ccccc2)sc1N,2.7,10
UHGULLIUJBCTEF-UHFFFAOYSA-N,Nc1nc2ccccc2s1,2,2
UHNVWCCKBJDIGZ-UHFFFAOYSA-N,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,2.35,6
UHPKVNVPEONGAY-UHFFFAOYSA-N,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,2.1,7
UHSKFQJFRQCDBE-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.76,2
UHUCZYJVWVZKAH-UHFFFAOYSA-N,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,2.3,4
UHYCUITVTUDBPM-UHFFFAOYSA-N,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1,1.74,6
UHYGCMNTYAEAHI-UHFFFAOYSA-N,C(=C/c1nn[nH]n1)\\c1ccccc1,-0.4,7
UHZHEOAEJRHUBW-UHFFFAOYSA-N,Nc1nnc(-c2ccccc2)s1,1.8,5
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,3.8,2
UIAJWJKEMBCSHS-UHFFFAOYSA-N,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C3CCN(C)CC3)CC2)c(C)c1,0.3,10
UIAQJMYGQODMHA-UHFFFAOYSA-N,Cc1nc(CSc2ccc(Cl)cc2)cc(N2CCOCC2)n1,3.38,3
UIARIXNNMVEXGS-UHFFFAOYSA-N,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,2,6
UICNBXVDHCBKCE-UHFFFAOYSA-N,O=C(N[C@@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.3025,4
UICNECIXFRNYJM-UHFFFAOYSA-N,COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,1.86,8
UIEATEWHFDRYRU-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,3.66,3
UIGMXUHDQDBMNZ-UHFFFAOYSA-N,CCc1cnc(OC(=O)N2CCC(n3cc(CNc4ccc(S(C)(=O)=O)cc4F)cn3)CC2)nc1,3,1
UIKBGXQYPASMTB-UHFFFAOYSA-N,O=C1CCOc2nc(C#CC3CCCCC3)ccc21,3.3,4
UIKDMTZAMLGVGD-UHFFFAOYSA-N,NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.6,10
UILXLQNRZWNXLV-UHFFFAOYSA-N,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)c2cn(C)c4ccc(C(F)(F)F)cc24)C3=O)cn1,3.65,8
UIOINPHYMCOKNA-UHFFFAOYSA-N,Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,2.67,10
UIVAIANIXTWVHO-UHFFFAOYSA-N,CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1,3.64,10
UIZFNZSXBOVZDP-UHFFFAOYSA-N,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,2,6
UIZHOFJFIOCYLH-UHFFFAOYSA-N,CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl,2.99,6
UJAGUKYONYCFSM-UHFFFAOYSA-N,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,1.2,4
UJBBWPQMJVUYPP-UHFFFAOYSA-N,Cc1cccc(C[C@H](NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1,3.1,1
UJBBXJZFCDYIQF-UHFFFAOYSA-N,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,3.5,9
UJDKGNSWHMXRGW-UHFFFAOYSA-N,CN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(F)cc5)nc5ccccn45)n3)cc2)CC1,4,3
UJDYUOWUTALBPP-UHFFFAOYSA-N,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.98,6
UJEWTUDSLQGTOA-UHFFFAOYSA-N,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-0.94,4
UJKDKDBDMKMBRK-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccnc2)cc1,3.65,7
UJLAWZDWDVHWOW-UHFFFAOYSA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.13,10
UJVDJAPJQWZRFR-UHFFFAOYSA-N,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,1,1
UJVLDDZCTMKXJK-UHFFFAOYSA-N,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,3.2,5
UJYTUCKWFVKHKN-UHFFFAOYSA-N,Cc1cc(=O)n(C[C@H](N)[C@H]2CC[C@H](NCc3ncc4c(n3)NC(=O)CO4)CC2)c2cc(F)ccc12,0.06,1
UKAKUYCJZPXURE-UHFFFAOYSA-N,COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,2.4,2
UKDSSZLSAYKMKY-UHFFFAOYSA-N,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=S)NCC(=O)O,-1.04,7
UKGGHPOZOLUBRE-UHFFFAOYSA-N,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,-1,1
UKGQKDFXYMGKDT-UHFFFAOYSA-N,Cn1c(=O)n(CC(=O)N(CCF)Cc2ccccc2)c2nc(-c3ccccc3)ncc21,3.1,10
UKKAXPVDQSQDFB-UHFFFAOYSA-N,COCCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.86,6
UKLTUTWUHSKLAY-UHFFFAOYSA-N,CCCCOC(=O)C1=C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)Cn2cc(-c3ccc(-c4ccccc4)cc3)nn2)O1,3.8,7
UKQNFXPDHXNYJB-UHFFFAOYSA-N,CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,2.04,1
UKTCNVIIHYWSFK-UHFFFAOYSA-N,COC(=O)CC[C@@H](NC(=O)c1ccc2c(c1)/C(=C/c1[nH]c(C)c(C(=O)N[C@H](CCC(=O)OC)C(=O)OC)c1C)C(=O)N2)C(=O)OC,3.36,3
UKTPIKKOBBTSDN-UHFFFAOYSA-N,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,2.81,7
UKUKBEKJJLIXTP-UHFFFAOYSA-N,N#Cc1cccc(Oc2nccc(-c3cnn4ncccc34)n2)c1,2.4,2
UKYYFKDMDRZTMY-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(N2CCNCC2)cc1,-0.04,2
ULBLKFJJAZHJBO-UHFFFAOYSA-N,O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2Cc2ccccc2)cc1,2.2,9
ULDXWLCXEDXJGE-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,2.5,4
ULKTVLPBTPXRFB-UHFFFAOYSA-N,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCC1,1.62,9
ULLIDGFWOISZCL-UHFFFAOYSA-N,CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.14,3
ULQNKQVYRQIHGV-UHFFFAOYSA-N,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl,0.6,9
ULTRFFGNTUDFJW-UHFFFAOYSA-N,O=c1cc(N2CCOCC2)oc2cc(O)ccc12,1,6
ULXXDDBFHOBEHA-UHFFFAOYSA-N,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,3.7,2
ULYAVZFGXSQWBB-UHFFFAOYSA-N,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,2.06,6
UMBHXQNJEMMKIG-UHFFFAOYSA-N,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,3.52,6
UMCUVZSSUIPNCL-UHFFFAOYSA-N,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,3.4,3
UMDIHDFZXPXLGW-UHFFFAOYSA-N,COc1ccccc1CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.87,4
UMGUHLXIKNXKSO-UHFFFAOYSA-N,CC1=NN(c2ccc(OCCCO[N+](=O)[O-])cc2)C(=O)C1,1.59,9
UMHIFKHNODSZCU-UHFFFAOYSA-N,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,3.1,3
UMHKPLNSKRNIJU-UHFFFAOYSA-N,Cc1c(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cnn1C1CCNCC1,0.9,9
UMHSZDAKIVGDNR-UHFFFAOYSA-N,O=C1Nc2ccc(S(=O)(=O)N3CCC[C@H]3CNc3ccccc3)cc2C1=O,2.4,1
UMHXMVPLBRFVPY-UHFFFAOYSA-N,OCCCNc1nccc(-c2cnn3ncccc23)n1,1.3,1
UMJAMNNZTJYPHO-UHFFFAOYSA-N,Cc1nc2cnc(Nc3ccnc(N4CCC(S(C)(=O)=O)CC4)n3)cc2n1C(C)C,1.6,6
UMSGSJIQAZSBTJ-UHFFFAOYSA-N,COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1OC,3.6,9
